symbol,timestamp,open,high,low,close
GMXUSDT_PERP.3,2024-01-15 00:00:00+00:00,0.0039429769017,0.01949076849525,0.0039429769017,0.01949076849525
pf_gmxusd.K,2024-01-15 00:00:00+00:00,0.0019566652777778,0.0021046534722222,-7.88776388889e-05,0.0010128344444444
GMXUSDT.6,2024-02-09 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-02-09 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-02-09 00:00:00+00:00,-0.01116819298637,0.0519933898960299,-0.0413013837776,0.00706229468662
pf_gmxusd.K,2024-02-09 00:00:00+00:00,0.0037795948611111,0.0039385604166667,-0.0001528268055556,0.0006275190277778
GMXUSDT_PERP.A,2024-07-19 00:00:00+00:00,0.01,0.01,0.008076,0.008076
GMXUSDT.6,2024-07-19 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-07-19 00:00:00+00:00,-0.0023976061111111,-0.0006261576388889,-0.0032029994444444,-0.0012902175
GMXUSDT_PERP.3,2024-07-19 00:00:00+00:00,0.00972872803364,0.0242800830445,-0.0104276222615,0.02094820465162
pf_gmxusd.K,2024-01-01 00:00:00+00:00,0.0031023588888889,0.0074957319444444,0.0029238211111111,0.0050687148611111
GMXUSDT_PERP.3,2024-01-01 00:00:00+00:00,0.04325277564947,0.07225593351163,0.04061403074727,0.07225593351163
GMXUSDT.6,2024-01-01 00:00:00+00:00,0.035752,0.053551,0.031925,0.053551
GMXUSDT_PERP.A,2024-01-01 00:00:00+00:00,0.045785,0.045785,0.029319,0.043602
GMXUSDT_PERP.A,2024-08-26 00:00:00+00:00,-0.012481,0.01,-0.012481,0.01
GMXUSDT.6,2024-08-26 00:00:00+00:00,0.000748,0.01,0.000748,0.01
pf_gmxusd.K,2024-08-26 00:00:00+00:00,0.0035876366666667,0.0035876366666667,-0.0004196090277778,0.0010500784722222
GMXUSDT_PERP.3,2024-08-26 00:00:00+00:00,0.00182837688923,0.02418464388084,-0.00018884862682,0.00612467381931
GMXUSDT_PERP.3,2024-12-03 00:00:00+00:00,0.05695818055944,0.0756423008502,0.04885389599851,0.07531270757424
GMXUSDT.6,2024-12-03 00:00:00+00:00,0.069432,0.09786,0.053345,0.053345
GMXUSDT_PERP.A,2024-12-03 00:00:00+00:00,0.042736,0.051178,0.019503,0.019503
pf_gmxusd.K,2024-12-03 00:00:00+00:00,0.0038334984722222,0.0066370705555556,0.0027887152777778,0.0066370705555556
pf_gmxusd.K,2024-10-27 00:00:00+00:00,-0.0004208493055556,2.914125e-05,-0.0015218061111111,-0.0001761836111111
GMXUSDT.6,2024-10-27 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-10-27 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-10-27 00:00:00+00:00,-0.00299758252835,0.03401519119614,-0.03640464224627,-0.02561863058566
pf_gmxusd.K,2024-03-31 00:00:00+00:00,0.0048000829166667,0.00867703875,0.0044536948611111,0.0076120602777778
GMXUSDT.6,2024-03-31 00:00:00+00:00,0.044637,0.045631,0.042837,0.045631
GMXUSDT_PERP.A,2024-03-31 00:00:00+00:00,0.056952,0.056952,0.051351,0.051351
GMXUSDT_PERP.3,2024-03-31 00:00:00+00:00,0.06668693733677,0.0929410758544199,0.05050595829677,0.0929410758544199
pf_gmxusd.K,2024-02-12 00:00:00+00:00,0.0015688829166667,0.0030976191666667,-0.0015682076388889,0.0005068838888889
GMXUSDT.6,2024-02-12 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-02-12 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-02-12 00:00:00+00:00,0.0120019203072499,0.03549455750118,-0.07968285760352,0.02583267021336
GMXUSDT_PERP.3,2024-02-21 00:00:00+00:00,0.01044059302568,0.08663634394629,-0.00578168702171,0.02312837296487
pf_gmxusd.K,2024-02-21 00:00:00+00:00,0.0060703138888889,0.0066275654166667,0.0030246280555556,0.0034562179166667
GMXUSDT.6,2024-02-21 00:00:00+00:00,0.031939,0.031939,0.01,0.013597
GMXUSDT_PERP.A,2024-02-21 00:00:00+00:00,0.03251,0.03251,0.014502,0.018815
pf_gmxusd.K,2024-04-22 00:00:00+00:00,-0.0002660906944444,0.0014555577777778,-0.0006655691666667,-0.0006655691666667
GMXUSDT.6,2024-04-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-04-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-04-22 00:00:00+00:00,0.00098426682606,0.02860797283273,-0.01195215070669,-0.00121737640927
pf_gmxusd.K,2024-01-17 00:00:00+00:00,0.0031201193055556,0.0037425316666667,-0.0010972694444444,0.0010184725
GMXUSDT_PERP.3,2024-01-17 00:00:00+00:00,0.0202932005061,0.03233814558413,-0.00223960918284,0.03233814558413
GMXUSDT.6,2024-01-17 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-01-17 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-02-19 00:00:00+00:00,0.068444,0.068444,0.04435,0.04435
pf_gmxusd.K,2024-02-19 00:00:00+00:00,0.0040797430555556,0.0077013152777778,0.0040797430555556,0.0059103469444444
GMXUSDT_PERP.A,2024-02-19 00:00:00+00:00,0.049694,0.054334,0.049694,0.050393
GMXUSDT_PERP.3,2024-02-19 00:00:00+00:00,0.07241878750259,0.07241878750259,-0.0357111635031699,0.04102890827599
GMXUSDT.6,2024-07-03 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-07-03 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-07-03 00:00:00+00:00,0.01866396026253,0.0282737488144999,-0.00926107246213,-0.00926107246213
pf_gmxusd.K,2024-07-03 00:00:00+00:00,-0.0042538309722222,-0.0025147481944444,-0.0051682163888889,-0.0049587286111111
GMXUSDT.6,2024-08-27 00:00:00+00:00,-0.005138,0.01,-0.005138,0.01
GMXUSDT_PERP.A,2024-08-27 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-08-27 00:00:00+00:00,0.0002886027777778,0.0011051593055556,-0.0015195948611111,-0.0015195948611111
GMXUSDT_PERP.3,2024-08-27 00:00:00+00:00,0.0063480863415199,0.02385181009193,-0.00835856711771,0.00567358626738
pf_gmxusd.K,2024-01-16 00:00:00+00:00,0.0018723105555556,0.0031627998611111,-0.0006675238888889,0.0031627998611111
GMXUSDT_PERP.3,2024-01-16 00:00:00+00:00,9.402029928e-05,0.02137233953193,9.402029928e-05,0.01158038488996
GMXUSDT.6,2024-01-16 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-01-16 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-05-07 00:00:00+00:00,0.0012636255555556,0.0012636255555556,-0.0015846708333333,0.0005466881944444
GMXUSDT_PERP.A,2024-05-07 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-05-07 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-05-07 00:00:00+00:00,0.0010880684518999,0.02058353349673,-0.00743891467242,0.00419544942162
pf_gmxusd.K,2024-07-18 00:00:00+00:00,-0.0006181868055556,-0.0006181868055556,-0.0028705484722222,-0.00277336
GMXUSDT_PERP.A,2024-07-18 00:00:00+00:00,0.007373,0.01,0.007373,0.009713
GMXUSDT.6,2024-07-18 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-07-18 00:00:00+00:00,0.01736673712205,0.02152579711438,-0.0143149630309,0.00972795607659
pf_gmxusd.K,2024-05-06 00:00:00+00:00,0.0029299631944444,0.0032033297222222,-6.03468055556e-05,0.0004774065277778
GMXUSDT.6,2024-05-06 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-05-06 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-05-06 00:00:00+00:00,-0.00324446067292,0.02514677311873,-0.00807262829156,0.00092462581031
GMXUSDT_PERP.A,2024-06-14 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-06-14 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-06-14 00:00:00+00:00,0.00415058608809,0.01464290705017,-0.01200456791401,-0.0016740612366599
pf_gmxusd.K,2024-06-14 00:00:00+00:00,-0.0015853666666667,-0.0006580168055556,-0.0044128608333333,-0.0044128608333333
pf_gmxusd.K,2024-07-05 00:00:00+00:00,-0.0049903308333333,-0.0028922640277778,-0.0068902675,-0.0038465804166667
GMXUSDT_PERP.A,2024-07-05 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-07-05 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-07-05 00:00:00+00:00,-0.01743779315006,-0.0081627767581,-0.0419782008234,-0.02729434488251
pf_gmxusd.K,2024-08-30 00:00:00+00:00,-0.0015023793055556,0.0012286598611111,-0.0054063441666667,-0.0031115240277778
GMXUSDT_PERP.3,2024-08-30 00:00:00+00:00,-0.02727377516603,0.02390774936091,-0.02745923440123,0.01474293527175
GMXUSDT.6,2024-08-30 00:00:00+00:00,0.01,0.01,0.008639,0.01
GMXUSDT_PERP.A,2024-08-30 00:00:00+00:00,-0.008159,0.01,-0.008159,0.003331
GMXUSDT.6,2024-07-17 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-07-17 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-07-17 00:00:00+00:00,-0.0007348136111111,0.0010455122222222,-0.0010178105555556,-0.0004334788888889
GMXUSDT_PERP.3,2024-07-17 00:00:00+00:00,0.00301322064814,0.02227642897293,-0.00546690045025,0.01767112733852
GMXUSDT_PERP.3,2024-06-16 00:00:00+00:00,-0.01422733947821,0.00434336628488,-0.02066251058772,-0.01215323424005
GMXUSDT.6,2024-06-16 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-06-16 00:00:00+00:00,0.01,0.01,0.009092,0.01
pf_gmxusd.K,2024-06-16 00:00:00+00:00,-0.0049874393055556,-0.003015765,-0.0053527411111111,-0.0040951158333333
GMXUSDT.6,2024-12-04 00:00:00+00:00,0.09038,0.098449,0.081477,0.081477
GMXUSDT_PERP.3,2024-12-04 00:00:00+00:00,0.075052188418,0.07923791204826,0.02810409679063,0.03052762839289
pf_gmxusd.K,2024-12-04 00:00:00+00:00,0.0090657916666667,0.0094160872222222,0.0035430744444444,0.0065302826388889
GMXUSDT_PERP.A,2024-12-04 00:00:00+00:00,0.05381,0.056707,0.051712,0.056707
GMXUSDT.6,2024-12-18 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-12-18 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-12-18 00:00:00+00:00,0.00357306245742,0.02089967301049,-0.00698710276033,-0.00212852537549
pf_gmxusd.K,2024-12-18 00:00:00+00:00,0.0019118004166667,0.0032322615277778,-0.0024853244444444,0.0015655066666667
pf_gmxusd.K,2024-06-12 00:00:00+00:00,-0.0008435284722222,0.0010858326388889,-0.0015298866666667,-0.0007468825
GMXUSDT.6,2024-06-12 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-06-12 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-06-12 00:00:00+00:00,-0.01488164726556,0.01088560459542,-0.01801909674603,0.0066344362813999
GMXUSDT_PERP.A,2024-03-14 00:00:00+00:00,0.064623,0.077577,0.058126,0.058126
GMXUSDT.6,2024-03-14 00:00:00+00:00,0.046258,0.054186,0.046258,0.04857
pf_gmxusd.K,2024-03-14 00:00:00+00:00,0.0106189944444444,0.0166477175,0.0079557561111111,0.0105955172222222
GMXUSDT_PERP.3,2024-03-14 00:00:00+00:00,0.03861217067487,0.07949296192521,0.03861217067487,0.06192190135263
GMXUSDT.6,2024-03-28 00:00:00+00:00,0.025099,0.052443,0.025099,0.050905
GMXUSDT_PERP.3,2024-03-28 00:00:00+00:00,0.05419050696076,0.05980076018391,0.04577101718734,0.05385541244665
pf_gmxusd.K,2024-03-28 00:00:00+00:00,0.0038352738888889,0.0090012279166667,0.0038352738888889,0.0064743948611111
GMXUSDT_PERP.A,2024-03-28 00:00:00+00:00,0.036308,0.049703,0.036308,0.049703
GMXUSDT.6,2024-02-24 00:00:00+00:00,0.020885,0.034911,0.020885,0.026687
GMXUSDT_PERP.3,2024-02-24 00:00:00+00:00,0.0214454214025299,0.07501760997259,-0.0298647114419699,0.0171923660218
GMXUSDT_PERP.A,2024-02-24 00:00:00+00:00,0.044578,0.044578,0.015413,0.015413
pf_gmxusd.K,2024-02-24 00:00:00+00:00,0.0039241401388889,0.0063762086111111,0.0026097311111111,0.0037576956944444
GMXUSDT_PERP.3,2024-10-14 00:00:00+00:00,0.03551579145662,0.04048560753076,-0.00806396188867,0.01051277602344
pf_gmxusd.K,2024-10-14 00:00:00+00:00,-0.0002520508333333,0.0023926680555556,-0.0018708713888889,-0.0013458756944444
GMXUSDT_PERP.A,2024-10-14 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-10-14 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-02-03 00:00:00+00:00,0.0030657890277778,0.0031465298611111,-0.0011413895833333,0.000131985
GMXUSDT.6,2024-02-03 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-02-03 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-02-03 00:00:00+00:00,0.08049678012879,0.08049678012879,-0.01632082234651,-0.00554591215515
GMXUSDT_PERP.A,2024-08-10 00:00:00+00:00,-0.00215,0.004306,-0.002483,0.004306
pf_gmxusd.K,2024-08-10 00:00:00+00:00,-0.0044373184722222,0.0005962288888889,-0.0058019138888889,0.0003140590277778
GMXUSDT_PERP.3,2024-08-10 00:00:00+00:00,-0.02584135958696,-0.00136685993583,-0.03459770377313,-0.01283313571495
GMXUSDT.6,2024-08-10 00:00:00+00:00,0.005602,0.01,-0.001963,0.01
GMXUSDT_PERP.A,2024-10-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-10-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-10-22 00:00:00+00:00,0.0141618586899199,0.03783481944205,0.0039342953771099,0.02985789230669
pf_gmxusd.K,2024-10-22 00:00:00+00:00,-0.0004085981944444,0.0017324345833333,-0.0008940661290323,-0.0002524484722222
GMXUSDT_PERP.3,2024-03-11 00:00:00+00:00,0.05840785269311,0.07651538912464,0.03526037242295,0.07651538912464
pf_gmxusd.K,2024-03-11 00:00:00+00:00,0.0091881269444444,0.0133253679166667,0.0054222569444444,0.0103580518055556
GMXUSDT_PERP.A,2024-03-11 00:00:00+00:00,0.06971,0.084937,0.06971,0.084937
GMXUSDT.6,2024-03-11 00:00:00+00:00,0.044644,0.04678,0.041791,0.041791
GMXUSDT_PERP.A,2024-03-10 00:00:00+00:00,0.087636,0.090077,0.069726,0.069726
GMXUSDT.6,2024-03-10 00:00:00+00:00,0.099079,0.099079,0.043616,0.043616
GMXUSDT_PERP.3,2024-03-10 00:00:00+00:00,0.05692254382829,0.09383109354951,0.03999790452031,0.0582932068919
pf_gmxusd.K,2024-03-10 00:00:00+00:00,0.0131977622222222,0.0157160926388889,0.0091881269444444,0.0091881269444444
GMXUSDT_PERP.3,2024-10-28 00:00:00+00:00,-0.02571621113646,0.03944580274297,-0.02732589794005,0.02428310373746
pf_gmxusd.K,2024-10-28 00:00:00+00:00,-5.02384722222e-05,0.0004905288888889,-0.002453805,0.0004905288888889
GMXUSDT_PERP.A,2024-10-28 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-10-28 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-02-17 00:00:00+00:00,0.038496,0.038496,0.025213,0.026004
GMXUSDT_PERP.3,2024-02-17 00:00:00+00:00,0.03352704514975,0.12580054894785,-0.02075412904456,0.03210598290021
pf_gmxusd.K,2024-02-17 00:00:00+00:00,0.0067563766666667,0.0070787304166667,0.0039510643055556,0.0055705248611111
GMXUSDT_PERP.A,2024-02-17 00:00:00+00:00,0.041088,0.047847,0.036954,0.036954
GMXUSDT.6,2024-03-15 00:00:00+00:00,0.065303,0.065303,0.01,0.01
GMXUSDT_PERP.A,2024-03-15 00:00:00+00:00,0.058126,0.070076,0.013885,0.013885
GMXUSDT_PERP.3,2024-03-15 00:00:00+00:00,0.06192225209872,0.06525176061837,0.00143128857598,0.03611069588772
pf_gmxusd.K,2024-03-15 00:00:00+00:00,0.0102980522222222,0.0125459208333333,0.0027326427777778,0.00534416625
pf_gmxusd.K,2024-10-11 00:00:00+00:00,0.0014075306944444,0.0014075306944444,-0.0018909170833333,0.0007836458333333
GMXUSDT_PERP.A,2024-10-11 00:00:00+00:00,0.009906,0.01,0.007379,0.01
GMXUSDT.6,2024-10-11 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-10-11 00:00:00+00:00,0.00932360780557,0.02911366625801,-0.01711182808895,0.02353291817618
GMXUSDT_PERP.3,2024-06-28 00:00:00+00:00,0.00217038565074,0.02271343704068,-0.0044542863821,-0.0015021761574
GMXUSDT_PERP.A,2024-06-28 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-06-28 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-06-28 00:00:00+00:00,-0.0011979465277778,-0.0005494334722222,-0.0042839959722222,-0.0016578290277778
GMXUSDT_PERP.A,2024-04-15 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-04-15 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-04-15 00:00:00+00:00,-0.01765437988468,0.00090701422247,-0.02455411435819,-0.0143433387476799
pf_gmxusd.K,2024-04-15 00:00:00+00:00,0.0001486405555556,0.0026670956944444,-7.67598611111e-05,-4.169444444e-07
GMXUSDT.6,2024-07-16 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-07-16 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-07-16 00:00:00+00:00,0.0188569935273,0.0312741328560699,-0.01060984818543,0.0033870236438
pf_gmxusd.K,2024-07-16 00:00:00+00:00,0.0005764963888889,0.0014611226388889,-0.0010976716666667,-4.54815277778e-05
GMXUSDT_PERP.A,2024-02-04 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-02-04 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-02-04 00:00:00+00:00,-0.000457045,0.0005990218055556,-0.00123192625,-0.0005034479166667
GMXUSDT_PERP.3,2024-02-04 00:00:00+00:00,0.03477857639694,0.04097538159704,-0.04250983744045,-0.0044604950805
pf_gmxusd.K,2024-10-10 00:00:00+00:00,-0.001187605,0.0006806606944444,-0.0041029679166667,0.0006806606944444
GMXUSDT.6,2024-10-10 00:00:00+00:00,-0.001575,0.007324,-0.001575,0.00115
GMXUSDT_PERP.A,2024-10-10 00:00:00+00:00,0.002264,0.01,-0.003386,-0.003386
GMXUSDT_PERP.3,2024-10-10 00:00:00+00:00,-0.01653831309468,0.00977956310182,-0.03767227364613,0.00957100938298
GMXUSDT_PERP.3,2024-06-06 00:00:00+00:00,0.0176031492809499,0.03905766655457,0.01551054231027,0.03049426582957
pf_gmxusd.K,2024-06-06 00:00:00+00:00,0.0041384161111111,0.0044965476388889,0.0005821644444444,0.0015496643055556
GMXUSDT_PERP.A,2024-06-06 00:00:00+00:00,0.022227,0.027911,0.01,0.01
GMXUSDT.6,2024-06-06 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-03-26 00:00:00+00:00,0.024288,0.034332,0.024288,0.027739
GMXUSDT_PERP.3,2024-03-26 00:00:00+00:00,0.04939880193917,0.06531698975275,0.00347501128823,0.05698892385605
pf_gmxusd.K,2024-03-26 00:00:00+00:00,0.0073749726388889,0.0094025556944444,0.0052913745833333,0.0052913745833333
GMXUSDT.6,2024-03-26 00:00:00+00:00,0.022526,0.023152,0.017665,0.017665
GMXUSDT_PERP.3,2024-05-27 00:00:00+00:00,0.00471745475447,0.02247032437589,0.00268132237649,0.00770853009239
GMXUSDT_PERP.A,2024-05-27 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-05-27 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-05-27 00:00:00+00:00,0.0023796347222222,0.00330087625,0.0014008781944444,0.0020708409722222
GMXUSDT_PERP.3,2024-07-04 00:00:00+00:00,-0.00955866655189,0.00771521124305,-0.02241860306649,-0.01740318735197
GMXUSDT.6,2024-07-04 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-07-04 00:00:00+00:00,0.01,0.01,0.008769,0.01
pf_gmxusd.K,2024-07-04 00:00:00+00:00,-0.0046240226388889,-0.0016918027777778,-0.0054702838888889,-0.0029420220833333
GMXUSDT_PERP.A,2024-02-15 00:00:00+00:00,0.040982,0.05354,0.040982,0.045969
GMXUSDT.6,2024-02-15 00:00:00+00:00,0.03638,0.048756,0.03638,0.048756
GMXUSDT_PERP.3,2024-02-15 00:00:00+00:00,0.0687757909216,0.08601706687209,-0.00084162700272,0.04180488925685
pf_gmxusd.K,2024-02-15 00:00:00+00:00,0.0044251791666667,0.0071247822222222,0.0044042993055556,0.0053325063888889
pf_gmxusd.K,2024-10-24 00:00:00+00:00,-0.0012866148611111,0.0017523377777778,-0.0016797305555556,0.0007148708333333
GMXUSDT_PERP.A,2024-10-24 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-10-24 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-10-24 00:00:00+00:00,0.01134404057581,0.04232033699397,-0.01732040428738,0.00966432839379
pf_gmxusd.K,2024-10-17 00:00:00+00:00,-0.0011419715277778,-0.000131375,-0.0025636473611111,-0.0014120663888889
GMXUSDT_PERP.A,2024-10-17 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-10-17 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-10-17 00:00:00+00:00,0.0139438142698499,0.03214777964381,-0.01103748161428,0.02437404395184
pf_gmxusd.K,2024-02-06 00:00:00+00:00,0.0009785823611111,0.0032807202777778,0.0007725404166667,0.0026762623611111
GMXUSDT_PERP.3,2024-02-06 00:00:00+00:00,-0.01168770453483,0.04629764116111,-0.03507769134635,-0.00257872096559
GMXUSDT_PERP.A,2024-02-06 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-02-06 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-09-18 00:00:00+00:00,0.001424,0.00837,0.001424,0.001462
GMXUSDT.6,2024-09-18 00:00:00+00:00,0.005401,0.01,0.003715,0.003715
pf_gmxusd.K,2024-09-18 00:00:00+00:00,0.0006911134722222,0.0022341383333333,-0.0024958136111111,3.6563888889e-06
GMXUSDT_PERP.3,2024-09-18 00:00:00+00:00,0.00825979798119,0.03899262197697,-0.00780444181794,0.03395955226339
pf_gmxusd.K,2024-09-23 00:00:00+00:00,-0.0007841180555556,0.0009730494444444,-0.0015936008333333,6.59659722222e-05
GMXUSDT.6,2024-09-23 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-09-23 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-09-23 00:00:00+00:00,0.01242214665262,0.0398019897322,-0.01457594771855,0.01278265986666
pf_gmxusd.K,2024-05-22 00:00:00+00:00,0.0022039061111111,0.0029725698611111,-0.0001990538888889,0.0013234919444444
GMXUSDT.6,2024-05-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-05-22 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-05-22 00:00:00+00:00,0.03038883727589,0.03650438635221,0.00753055945059,0.00803384360548
pf_gmxusd.K,2024-08-13 00:00:00+00:00,-0.0027662277777778,0.0010697409722222,-0.0042709372222222,0.0010697409722222
GMXUSDT.6,2024-08-13 00:00:00+00:00,0.01,0.01,-0.002176,0.01
GMXUSDT_PERP.A,2024-08-13 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-08-13 00:00:00+00:00,-0.01944658449238,0.01587146693624,-0.02222444516611,0.00896060455797
GMXUSDT_PERP.A,2024-12-10 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-12-10 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-12-10 00:00:00+00:00,-0.01852295817904,0.00151888862552,-0.04432093765734,-0.00202303882243
pf_gmxusd.K,2024-12-10 00:00:00+00:00,-0.0008740975,0.0019532969444444,-0.0012563518055556,0.0006858433333333
GMXUSDT_PERP.A,2024-10-03 00:00:00+00:00,0.01,0.01,-0.001123,0.004921
GMXUSDT.6,2024-10-03 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-10-03 00:00:00+00:00,4.3055556e-09,4.3055556e-09,-0.0024077315277778,-0.0015501893055556
GMXUSDT_PERP.3,2024-10-03 00:00:00+00:00,0.00255598100802,0.01417428009829,-0.0254622075068999,-0.0107390166743
pf_gmxusd.K,2024-04-30 00:00:00+00:00,0.0009470286111111,0.0014813118055556,-0.0028751126388889,-0.0028751126388889
GMXUSDT_PERP.A,2024-04-30 00:00:00+00:00,0.007408,0.007408,0.00548,0.007322
GMXUSDT.6,2024-04-30 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-04-30 00:00:00+00:00,0.00752311935896,0.0189463772309,-0.0351483988130799,-0.00302102382864
pf_gmxusd.K,2024-10-29 00:00:00+00:00,0.0011797326388889,0.0017462515277778,-0.0025241427777778,-0.0007740876388889
GMXUSDT_PERP.3,2024-10-29 00:00:00+00:00,0.0243352399957499,0.04090382575902,-0.02079994192311,0.03646855373258
GMXUSDT.6,2024-10-29 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-10-29 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.3,2024-06-02 00:00:00+00:00,0.0376263054896999,0.0376263054896999,0.00275092886858,0.01193980739092
GMXUSDT_PERP.A,2024-06-02 00:00:00+00:00,0.014627,0.014627,0.01,0.01
GMXUSDT.6,2024-06-02 00:00:00+00:00,0.01,0.01,0.01,0.01
pf_gmxusd.K,2024-06-02 00:00:00+00:00,0.0025948306944444,0.0032709061111111,0.0006864226388889,0.0016620506944444
pf_gmxusd.K,2024-11-07 00:00:00+00:00,-0.0005193975,0.0020855826388889,-0.0009592076388889,0.0018650227777778
GMXUSDT_PERP.3,2024-11-07 00:00:00+00:00,0.01121646055169,0.05075784319248,-0.00851542970582,-0.00521606402669
GMXUSDT_PERP.A,2024-11-07 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT.6,2024-11-07 00:00:00+00:00,0.01,0.01,0.01,0.01
GMXUSDT_PERP.A,2024-06-22 00:00:00+00:00,0.01,0.01,0.00965,0.01
